Year,"Header","Source","URL"
2018,"Экспорт газа из России к 2018 году вырастет до 180,1 ...","www.msn.com/ru-ru/news/other/...","http://www.msn.com/ru-ru/news/other/СЌРєСЃРїРѕСЂС‚-РіР°Р·Р°-РёР·-СЂРѕСЃСЃРёРё-Рє-2018-РіРѕРґСѓ-РІС‹СЂР°СЃС‚РµС‚-РґРѕ-1801-РјРёР»Р»РёР°СЂРґРѕРІ-РєСѓР±РѕРІ/ar-BBkkK8n"
2018,"Внешняя торговля России — Википедия","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2018,"Газпром Экспорт — Википедия","https://ru.wikipedia.org/wiki/Газпром_Экспорт","https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC_%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82"
2018,"Россия увеличила импорт и снизила экспорт газа: …","lenta.ru/news/2012/12/03/gas","http://lenta.ru/news/2012/12/03/gas/"
2018,"Экспорт газа из России ... - Lenta.ru","lenta.ru/news/2015/01/15/exports","http://lenta.ru/news/2015/01/15/exports/"
2018,"Новости NEWSru.com :: Экспорт газа из России в октябре ...","www.newsru.com/finance/31oct2014/rugasxport.html","http://www.newsru.com/finance/31oct2014/rugasxport.html"
2018,"Экспорт газа из РФ к 2035 году может вырасти в 1,5 раза до ...","www.msn.com/ru-ru/news/other/экспорт-газа-из-рф-к...","http://www.msn.com/ru-ru/news/other/%d1%8d%d0%ba%d1%81%d0%bf%d0%be%d1%80%d1%82-%d0%b3%d0%b0%d0%b7%d0%b0-%d0%b8%d0%b7-%d1%80%d1%84-%d0%ba-2035-%d0%b3%d0%be%d0%b4%d1%83-%d0%bc%d0%be%d0%b6%d0%b5%d1%82-%d0%b2%d1%8b%d1%80%d0%b0%d1%81%d1%82%d0%b8-%d0%b2-15-%d1%80%d0%b0%d0%b7%d0%b0-%d0%b4%d0%be-282-317-%d0%bc%d0%bb%d1%80%d0%b4-%d0%ba%d1%83%d0%b1%d0%be%d0%bc%d0%b5%d1%82%d1%80%d0%be%d0%b2/ar-AAemT2T"
2018,"Новости NEWSru.com :: Минэнерго: экспорт газа из России …","www.newsru.com/finance/15jan2015/ruoutboundgas.html","http://www.newsru.com/finance/15jan2015/ruoutboundgas.html"
2018,"Хотите подключить газ?","dokagaz.ru","http://bs.yandex.ru/count/5-Cmucmp3I040000gOA0ZhC3s6m5XPmf39K2cm5kGxS2A068kKSgi0Q9yvA4Pf-Wc4K5c0UTgpuT4QPzYgy2ESwziJk1206g0QMjUBu2ZG6HlrU0a0UJXGsP1KACcCXDjfnL5xMOnXEWaxHFhvZ8JREOGnIqcCOJsPEqJzgOGnIKceOjfuu9gA77tIQX_Jtbt0BAgZGCem6am000014Chkxk08CVgI6oiGEog1400hchFXqHmV__________3yByiTpA23DFvWF40SMF3zB__________m_J__________yFVHe0"
2018,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/5-CmuWgdVMe40000gOA0ZhC3s6m5XPmf39K2cm5kGxS2A04oYBqwYT02YVDg1trZco4Q3vW7dPev1wOiYhARPAq3lRKmRSy3gW6bf-QL1eq1aRzNW907Zx-7yxqFdxxVA48EauKDcGL2Z91J1w2GfWwla5C7sP1g69INPMEdYd6ee5DQ1w7zFUNS0iggD0oZ0QJ000004Gokxku0Wn-f8RAn0xAe4G02kPev1y7__________m_2_B7SoWWpJ-O3ql__________3zF__________mzu6G00"
2018,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/5-Cmulv06ta40000gOA0ZhC3s6m5XPmf39K2cm5kGxS2A04pYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRzNW907Zx-7yxqFdxxVA48EauKDcGL2Z9331RQOkW6ra7S1e9331Q-GmmMpa7S1j91t0TcLcWdQa742b9CyKwU7YAYtXHjm0g7zFUNS0iggD0oZ0QJ000004Gokxku0Wn-f8RAn0xAe4G02kQy9UmN1__________yFmlontCe8Cq_c0zB__________m_J__________yFV1m0"
2018,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/5-CmuaBQZwi40000gOA0ZhC3s6m5XPmf39K2cm5kGxS2A04qYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRzNW907Zx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdaRK1gB10MNC7eVqzvTm2ogeq3AC1fC00000H3AxkxW237waXih41igYH00AvhMnr1C7__________m_2_B7SoWWpJ-O3n075Zm_I__________yFq___________3tWQ"
2019,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/FcdKEWMsOam40000gOA0ZhG3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6_Lu2G1u-urI1439-zp1sa0fE53Pa5GeoO1KYsb9iLjPXF4g2RS8Qlc0L8iv0k8hIOJnBPct26sf0k8fISdLIdYnsek8whZGAXyvgR7PuC4Ky9em6am00001iChkFdm0Rjgo6oiG6oe1000hceS5aLmV__________3yByiTpA23DFvWF5Zm_I__________yFq___________3teS"
2019,"Экспорт в Европу","Реклама · btline.info","http://bs.yandex.ru/count/FcdKEkS47y040000gOA0ZhG3s6m5XPmf39K1cm9kGxS18pA8ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6_Lu2G1u-u3P9T29-u7-LS1PE53Pa5GeoTn1ssbEu8jPYH1w2G62wldSGTiv2u2xIOaGVPa1Wksf2u2vIRTtsdZaYea6GseVEQcnsU315F2QC1fC00000R3AxZvy06xQiXih41ig0m00AvgYEk1y7__________m_2_B7SoWWpJ-O3n075Z0_I__________yFq___________3tmR"
2019,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/FcdKEhxiBoW40000gOA0ZhG3s6m5XPmf39K1cm9kGxS18pE8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6_Lu2G1u-u3P9T29-u7-LS1PE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKcD-jfvYO0QYrmwXR0w7pcfiTdWmHJmcZ0QJ000006moku-V01ksh8RAn0RAW4002kQ3YC1F1__________yFmlontCe8Cq_c0yG1nOyFql__________3zF__________mzv6W00"
2019,"Экспорт газа из России к 2018 году вырастет до 180,1 ...","www.msn.com/ru-ru/news/other/...","http://www.msn.com/ru-ru/news/other/СЌРєСЃРїРѕСЂС‚-РіР°Р·Р°-РёР·-СЂРѕСЃСЃРёРё-Рє-2018-РіРѕРґСѓ-РІС‹СЂР°СЃС‚РµС‚-РґРѕ-1801-РјРёР»Р»РёР°СЂРґРѕРІ-РєСѓР±РѕРІ/ar-BBkkK8n"
2019,"Экспорт природного газа из России — Documentation","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2019,"Экспорт Российской Федерации природного газа | Банк России","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2019,"Россия топит мир: экспорт нефти и газа из РФ снова бьет ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2019,"Газпром — Википедия","ru.wikipedia.org › 2001 › 2003 годах","https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC"
2019,"Экспорт газа из РФ к 2035 году может вырасти в 1,5 раза до ...","www.msn.com/ru-ru/news/other/экспорт-газа-из-рф-к...","http://www.msn.com/ru-ru/news/other/%d1%8d%d0%ba%d1%81%d0%bf%d0%be%d1%80%d1%82-%d0%b3%d0%b0%d0%b7%d0%b0-%d0%b8%d0%b7-%d1%80%d1%84-%d0%ba-2035-%d0%b3%d0%be%d0%b4%d1%83-%d0%bc%d0%be%d0%b6%d0%b5%d1%82-%d0%b2%d1%8b%d1%80%d0%b0%d1%81%d1%82%d0%b8-%d0%b2-15-%d1%80%d0%b0%d0%b7%d0%b0-%d0%b4%d0%be-282-317-%d0%bc%d0%bb%d1%80%d0%b4-%d0%ba%d1%83%d0%b1%d0%be%d0%bc%d0%b5%d1%82%d1%80%d0%be%d0%b2/ar-AAemT2T"
2019,"Россия увеличила импорт и снизила экспорт газа: …","lenta.ru/news/2012/12/03/gas","http://lenta.ru/news/2012/12/03/gas/"
2019,"Газпром Экспорт — Википедия","https://ru.wikipedia.org/wiki/Газпром_Экспорт","https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC_%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82"
2019,"ВЕДОМОСТИ - Россия снизила объемы экспорта газа до ...","www.vedomosti.ru/.../01/...obemy-eksporta-gaza-do-minimuma-za-10-let-v","http://www.vedomosti.ru/business/articles/2015/01/13/rossiya-snizila-obemy-eksporta-gaza-do-minimuma-za-10-let-v"
2019,"Экспорт газа из РФ в сентябре сократился на 35% до 11,571 ...","www.oilcapital.ru/export/253594.html","http://www.oilcapital.ru/export/253594.html"
2019,"Хотите подключить газ?","dokagaz.ru","http://bs.yandex.ru/count/FcdKEXbssV440000gOA0ZhG3s6m5XPmf39K2cm5kGxS2A068kKSgi0Q9yvA4Pf-Wc4K5c0UTgpuT4QPzYgy2ESwziJk1206g0QMjUBu2ZG6HlrU0a0UJXGsP1KACcCXDjfnL5xMOnXEWaxHFhvZ8JREOGnIqcCOJsPEqJzgOGnIKceOjfuu9gA77tIQXyvgR7PuC4Ky9em6am00001iChkFdm0Rjgo6oiGEog1400hchFXqHmV__________3yByiTpA23DFvWF40SMF3zB__________m_J__________yFVHe0"
2019,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/FcdKEi1Kv1G40000gOA0ZhG3s6m5XPmf39K2cm5kGxS2A04oYBqwYT02YVDg1trZco4Q3vW7dPev1wOiYhARPAq3lRKmRSy3gW6bf-QL1eq1aRzNW907Zx-7yxqFdxxVA48EauKDcGL2Z91J1w2GfWwla5C7sP1g69INPMEdYd6ee5DQ1w7pcfiTdWmHJmcZ0QJ000006moku-V01ksh8RAn0xAe4G02kPev1y7__________m_2_B7SoWWpJ-O3ql__________3zF__________mzu6G00"
2019,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/FcdKEkzXqdG40000gOA0ZhG3s6m5XPmf39K2cm5kGxS2A04pYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRzNW907Zx-7yxqFdxxVA48EauKDcGL2Z9331RQOkW6ra7S1e9331Q-GmmMpa7S1j91t0TcLcWdQa742b9CyKwU7YAYtXHjm0g7pcfiTdWmHJmcZ0QJ000006moku-V01ksh8RAn0xAe4G02kQy9UmN1__________yFmlontCe8Cq_c0zB__________m_J__________yFV1m0"
2019,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/FcdKEbFpePa40000gOA0ZhG3s6m5XPmf39K2cm5kGxS2A04qYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRzNW907Zx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdaRK1gB10MNC7eVEQcnsU315F2QC1fC00000R3AxZvy06xQiXih41igYH00AvhMnr1C7__________m_2_B7SoWWpJ-O3n075Zm_I__________yFq___________3tWQ"
2010,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/0UCRLrQzDgG40000gOA0ZhG3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6qZcXl2u-urI1439-zp1sa0fE53Pa5GeoJ2NYsd08ajPY47g2RS8Qlambuiv0k8hIOX1xPct26sf0k8fISdLIdZ16ek8whZGAXwEKoDmXBnOEZ0QJ000007GIkwUG0X4ok8RAn0RAW4002kQXmMHN1__________yFml1y-jD3piBH0yMF3zB__________m_J__________yFUHm0"
2010,"Экспорт в Европу","Реклама · btline.info","http://bs.yandex.ru/count/0UCRLwyZAp840000gOA0ZhG3s6m5XPmf39K1cm9kGxS18pA8ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoOSoMsb3mBjPY52Q2G62wlc7Cbiv2u2xIOXGdPa1Wksf2u2vIRTtsdW3gea6GseUZbCZS8IyM3em6am00001q4hkda08HChY6oiG6oe3000hcg8wu7mV__________3yBmVFhJGyx2qGF40SMC3zB__________m_J__________yFUni0"
2010,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/0UCRLyQbse840000gOA0ZhG3s6m5XPmf39K1cm9kGxS18pE8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKcD-jfvYL0QYrmwXR0w7evJ8t24l5WwC1fC00000T1Axfv024JAuXih41ig0G00AveE8m4y7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tWQ"
2010,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2010,"Экспорт природного газа из России","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2010,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2010,"Внешняя торговля России ...","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2010,"Россия топит мир: экспорт нефти ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2010,"Экспорт из России — Documentation","newsruss.ru/doc/index.php/Экспорт_из_России","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2010,"Экспорт газа из России в 2014 году ...","www.interfax.ru/business/417984","http://www.interfax.ru/business/417984"
2010,"Газовый экспорт-импорт в мире ...","ria.ru/gas_spravki/20090116/159364266.html","http://ria.ru/gas_spravki/20090116/159364266.html"
2010,"Россия рассчитывает удвоить ...","izvestia.ru/news/578526","http://izvestia.ru/news/578526"
2010,"Минэнерго: экспорт газа из ...","www.newsru.com/finance/15jan2015/ruoutboundgas.html","http://www.newsru.com/finance/15jan2015/ruoutboundgas.html"
2010,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/0UCRLwNIkvO40000gOA0ZhG3s6m5XPmf39K2cm5kGxS2A068lJg9q0A9yse7VMER8HeFc0UTcZa7fYoAifjahGEzjJ1jpmEg0QMdvfK6ZG6Hj8veRmkFluVplG-VljyeGWwJXGsP1KACa5C7e92c3g-GKmVPa6eOb9TbOwUAVgYWKre7eUZbCZS8IyM3em6am00001q4hkda08HChY6oiGEog1400hcQEGV1__________yFml1y-jD3piBH0zB__________m_J__________yFVXW0"
2010,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/0UCRLnEdUjm40000gOA0ZhG3s6m5XPmf39K2cm5kGxS2A04oYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9NN0xQG9m6rWFgWaCC5hvNN0xEGTm6qWFhPbPe9sf1n0fIK2MEdXVIejuKRS0AXwEKoDmXBnOEZ0QJ000007GIkwUG0X4ok8RAn0xAe4G02kQy9UmN1__________yFml1y-jD3piBH0zB__________m_J__________yFUHm0"
2010,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/0UCRLmADb4a40000gOA0ZhG3s6m5XPmf39K2cm5kGxS2A04pYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdax81gB10MNC7eUZbCZS8IyM3em6am00001q4hkda08HChY6oiG6og9400hcjR7K4mV__________3yBmVFhJGyx2qGF40SMF3zB__________m_J__________yFVna0"
2011,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/VK8b_RI_lT840000gOA0ZhK3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6qZcXl2u-urI1439-zp1sa0fE53Pa5GeoJ2NYsd08ajPY47g2RS8Qlambuiv0k8hIOX1xPct26sf0k8fISdLIdZ16ek8whZGAXzlewfQcLHfuAem6am00001q4hkFPG1mRiI6oiG6oe1000hceS5aLmV__________3yBmVFhJGyx2qGF5Zm_I__________yFq___________3teS"
2011,"Экспорт в Европу","Реклама · btline.info","http://bs.yandex.ru/count/VK8b_LpyqVK40000gOA0ZhK3s6m5XPmf39K1cm9kGxS18pA8ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoOSoMsb3mBjPY52Q2G62wlc7Cbiv2u2xIOXGdPa1Wksf2u2vIRTtsdW3gea6GseVRwEgMfbKQU2gC1fC00000T1AxZsK0S6x4Xih41ig0G00AvgYEk1y7__________m_2y7pwqqFEmj43n075Z0_I__________yFq___________3tmR"
2011,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/VK8b_V6L96840000gOA0ZhK3s6m5XPmf39K1cm9kGxS18pE8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKcD-jfvYL0QYrmwXR0w7s-ZgbgPL6dWgZ0QJ000007GIkuzb071kn8RAn0RAW4002kQ3YC1F1__________yFml1y-jD3piBH0yG1nOyFql__________3zF__________mzv6W00"
2011,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2011,"Экспорт природного газа из России","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2011,"Россия топит мир: экспорт нефти ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2011,"Внешняя торговля России ...","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2011,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2011,"Экспорт газа из России в 2014 году ...","www.interfax.ru/business/417984","http://www.interfax.ru/business/417984"
2011,"Газовый экспорт-импорт в мире ...","ria.ru/gas_spravki/20090116/159364266.html","http://ria.ru/gas_spravki/20090116/159364266.html"
2011,"Экспорт нефти из России — Documentation","newsruss.ru/doc/index.php/Экспорт_нефти_из_России","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BD%D0%B5%D1%84%D1%82%D0%B8_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2011,"Реферат: Экспорт нефти и газа в ...","www.bestreferat.ru/referat-70060.html","http://www.bestreferat.ru/referat-70060.html"
2011,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied...","http://www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied-Gas.htm&pid=svs&sid=ITM_20011"
2011,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/VK8b_L-NuMO40000gOA0ZhK3s6m5XPmf39K2cm5kGxS2A068lJg9q0A9yse7VMER8HeFc0UTcZa7fYoAifjahGEzjJ1jpmEg0QMdvfK6ZG6Hj8veRmkFluVplG-VljyeGWwJXGsP1KACa5C7e92c3g-GKmVPa6eOb9TbOwUAVgYWKre7eVRwEgMfbKQU2gC1fC00000T1AxZsK0S6x4Xih43igWH00AvcZa7mV__________3yBmVFhJGyx2qGFI__________yFq___________3tyO"
2011,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/VK8b_JKY6aO40000gOA0ZhK3s6m5XPmf39K2cm5kGxS2A04oYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9NN0xQG9m6rWFgWaCC5hvNN0xEGTm6qWFhPbPe9sf1n0fIK2MEdXVIejuKRS0AXzlewfQcLHfuAem6am00001q4hkFPG1mRiI6oiGEog1400hcl2Ni5mV__________3yBmVFhJGyx2qGFI__________yFq___________3teS"
2011,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/VK8b_MnxSMW40000gOA0ZhK3s6m5XPmf39K2cm5kGxS2A04pYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdax81gB10MNC7eVRwEgMfbKQU2gC1fC00000T1AxZsK0S6x4Xih41igYH00AvhMnr1C7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tWQ"
2012,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/IoxrORYPVKm40000gOA0ZhO3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6qZcXl2u-urI1439-zp1sa0fE53Pa5GeoJyKcsd2uMjPZC4g2RS8Qla_59iv0k8hIOp1BPct26sf0k8fISdLIdW1sek8whZGAX-DxVLjjFU7O5em6am000010Chkbz0h_FiY6oiG6oe1000hceS5aLmV__________3yBmVFhJGyx2qGF5Zm_I__________yFq___________3teS"
2012,"Экспорт в Европу","Реклама · btline.info","http://bs.yandex.ru/count/IoxrOLWwmU440000gOA0ZhO3s6m5XPmf39K1cm9kGxS18pA8ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoTn1ssbEu8jPYH1w2G62wldSGTiv2u2xIOaGVPa1Wksf2u2vIRTtsdY4Uea6GseVZUtrRRJtXs1QC1fC00000G3AxfVGA_px8Xih41ig0m00AvgYEk1y7__________m_2y7pwqqFEmj43n075Z0_I__________yFq___________3tmR"
2012,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/IoxrOOfwWJy40000gOA0ZhO3s6m5XPmf39K1cm9kGxS18pE8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKcD-jfvAL0QYrmwXR0w7utjzMsqzuTWMZ0QJ0000040okwNq2ly-o8RAn0RAW4002kQ3YC1F1__________yFml1y-jD3piBH0yG1nOyFql__________3zF__________mzv6W00"
2012,"Экспорт Российской Федерации природного газа | Банк России","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2012,"Экспорт природного газа из России — Documentation","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2012,"Россия топит мир: экспорт нефти и газа из РФ снова бьет ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2012,"Внешняя торговля России — Википедия","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2012,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2012,"Экспорт газа из России в 2014 году снизился на 6,7%","www.interfax.ru/business/417984","http://www.interfax.ru/business/417984"
2012,"Газовый экспорт-импорт в мире. Справка | РИА Новости","ria.ru/gas_spravki/20090116/159364266.html","http://ria.ru/gas_spravki/20090116/159364266.html"
2012,"Экспорт нефти из России — Documentation","newsruss.ru/doc/index.php/Экспорт_нефти_из_России","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BD%D0%B5%D1%84%D1%82%D0%B8_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2012,"Реферат: Экспорт нефти и газа в России - BestReferat.ru","www.bestreferat.ru/referat-70060.html","http://www.bestreferat.ru/referat-70060.html"
